"2023-05-27 12:44:56.168308","root[root] @  [192.168.32.2]",149,0,"Query","SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='mysql' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED')"
"2023-05-27 12:44:56.172577","root[root] @  [192.168.32.2]",149,0,"Query","SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='mysql' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED')"
"2023-05-27 12:44:56.178067","root[root] @  [192.168.32.2]",149,0,"Query","SELECT 1 FROM mysql.user LIMIT 1"
"2023-05-27 12:44:56.181461","root[root] @  [192.168.32.2]",149,0,"Query","SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''%''' LIKE `GRANTEE` LIMIT 1"
"2023-05-27 12:44:56.186041","root[root] @  [192.168.32.2]",150,0,"Quit",""
"2023-05-27 12:44:56.186080","root[root] @  [192.168.32.2]",149,0,"Quit",""
"2023-05-27 12:44:57.331652","[hl] @  [192.168.32.10]",151,0,"Connect","hl@192.168.32.10 on  using TCP/IP"
"2023-05-27 12:44:57.356355","hl[hl] @  [192.168.32.10]",151,0,"Quit",""
"2023-05-27 12:45:02.625737","[root] @  [192.168.32.2]",152,0,"Connect","root@192.168.32.2 on  using TCP/IP"
"2023-05-27 12:45:02.633388","root[root] @  [192.168.32.2]",152,0,"Query","SELECT @@version, @@version_comment"
"2023-05-27 12:45:02.637206","root[root] @  [192.168.32.2]",152,0,"Query","SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'"
"2023-05-27 12:45:02.640220","root[root] @  [192.168.32.2]",152,0,"Query","SET lc_messages = 'ru_RU'"
"2023-05-27 12:45:02.645511","[root] @  [192.168.32.2]",153,0,"Connect","root@192.168.32.2 on  using TCP/IP"
"2023-05-27 12:45:02.650300","root[root] @  [192.168.32.2]",153,0,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-05-27 12:45:02.653757","root[root] @  [192.168.32.2]",153,0,"Query","SHOW TABLES FROM `mysql`"
"2023-05-27 12:45:02.657926","root[root] @  [192.168.32.2]",152,0,"Query","SET collation_connection = 'utf8mb4_unicode_ci'"
"2023-05-27 12:45:02.660002","root[root] @  [192.168.32.2]",153,0,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-05-27 12:45:02.662361","root[root] @  [192.168.32.2]",153,0,"Query","SHOW TABLES FROM `mysql`"
"2023-05-27 12:45:02.665604","root[root] @  [192.168.32.2]",152,0,"Query","SELECT CURRENT_USER()"
"2023-05-27 12:45:02.670651","root[root] @  [192.168.32.2]",152,0,"Query","SELECT 1 FROM mysql.user LIMIT 1"
"2023-05-27 12:45:02.672967","root[root] @  [192.168.32.2]",152,0,"Query","SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'"
"2023-05-27 12:45:02.684455","root[root] @  [192.168.32.2]",152,0,"Query","SELECT DATABASE()"
"2023-05-27 12:45:02.686929","root[root] @  [192.168.32.2]",152,0,"Init DB","mysql"
"2023-05-27 12:45:02.688968","root[root] @  [192.168.32.2]",152,0,"Query","SELECT * FROM `general_log` LIMIT 0, 25"
"2023-05-27 12:45:02.694338","root[root] @  [192.168.32.2]",152,0,"Query","SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'mysql' AND TABLE_NAME = 'general_log'"
"2023-05-27 12:45:02.697000","root[root] @  [192.168.32.2]",152,0,"Query","SELECT @@lower_case_table_names"
"2023-05-27 12:45:02.699159","root[root] @  [192.168.32.2]",152,0,"Query","SELECT *, `TABLE_SCHEMA`       AS `Db`, `TABLE_NAME`         AS `Name`, `TABLE_TYPE`         AS `TABLE_TYPE`, `ENGINE`             AS `Engine`, `ENGINE`             AS `Type`, `VERSION`            AS `Version`, `ROW_FORMAT`         AS `Row_format`, `TABLE_ROWS`         AS `Rows`, `AVG_ROW_LENGTH`     AS `Avg_row_length`, `DATA_LENGTH`        AS `Data_length`, `MAX_DATA_LENGTH`    AS `Max_data_length`, `INDEX_LENGTH`       AS `Index_length`, `DATA_FREE`          AS `Data_free`, `AUTO_INCREMENT`     AS `Auto_increment`, `CREATE_TIME`        AS `Create_time`, `UPDATE_TIME`        AS `Update_time`, `CHECK_TIME`         AS `Check_time`, `TABLE_COLLATION`    AS `Collation`, `CHECKSUM`           AS `Checksum`, `CREATE_OPTIONS`     AS `Create_options`, `TABLE_COMMENT`      AS `Comment` FROM `information_schema`.`TABLES` t WHERE `TABLE_SCHEMA` COLLATE utf8_general_ci IN ('mysql') AND t.`TABLE_NAME` COLLATE utf8_general_ci = 'general_log' ORDER BY Name ASC"
"2023-05-27 12:45:02.705995","root[root] @  [192.168.32.2]",152,0,"Query","SELECT COUNT(*) FROM `mysql`.`general_log`"
"2023-05-27 12:45:02.710339","root[root] @  [192.168.32.2]",152,0,"Query","SHOW WARNINGS"
"2023-05-27 12:45:02.711338","root[root] @  [192.168.32.2]",152,0,"Query","SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'mysql' AND TABLE_NAME = 'general_log' AND IS_UPDATABLE = 'YES'"
"2023-05-27 12:45:02.714671","root[root] @  [192.168.32.2]",152,0,"Query","SHOW  COLUMNS FROM `mysql`.`general_log`"
"2023-05-27 12:45:02.718416","root[root] @  [192.168.32.2]",152,0,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-05-27 12:45:02.720404","root[root] @  [192.168.32.2]",152,0,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-05-27 12:45:02.722953","root[root] @  [192.168.32.2]",152,0,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-05-27 12:45:02.729813","root[root] @  [192.168.32.2]",152,0,"Query","SHOW CREATE TABLE `mysql`.`general_log`"
"2023-05-27 12:45:02.734480","root[root] @  [192.168.32.2]",152,0,"Query","SHOW FULL COLUMNS FROM `mysql`.`general_log`"
"2023-05-27 12:45:02.737690","root[root] @  [192.168.32.2]",152,0,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-05-27 12:45:02.750299","root[root] @  [192.168.32.2]",152,0,"Query","SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'"
"2023-05-27 12:45:02.760599","root[root] @  [192.168.32.2]",152,0,"Query","SHOW  COLUMNS FROM `mysql`.`general_log`"
"2023-05-27 12:45:02.766612","root[root] @  [192.168.32.2]",152,0,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-05-27 12:45:02.769607","root[root] @  [192.168.32.2]",152,0,"Query","SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''%''' LIKE `GRANTEE` LIMIT 1"
"2023-05-27 12:45:02.773533","root[root] @  [192.168.32.2]",152,0,"Query","SELECT `PRIVILEGE_TYPE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES` WHERE GRANTEE='''root''@''%''' AND PRIVILEGE_TYPE='TRIGGER'"
"2023-05-27 12:45:02.779130","root[root] @  [192.168.32.2]",153,0,"Quit",""
"2023-05-27 12:45:02.779116","root[root] @  [192.168.32.2]",152,0,"Quit",""
"2023-05-27 12:45:02.827312","[root] @  [192.168.32.2]",154,0,"Connect","root@192.168.32.2 on  using TCP/IP"
"2023-05-27 12:45:02.831246","root[root] @  [192.168.32.2]",154,0,"Query","SELECT @@version, @@version_comment"
"2023-05-27 12:45:02.833482","root[root] @  [192.168.32.2]",154,0,"Query","SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'"
"2023-05-27 12:45:02.835583","root[root] @  [192.168.32.2]",154,0,"Query","SET lc_messages = 'ru_RU'"
"2023-05-27 12:45:02.838878","[root] @  [192.168.32.2]",155,0,"Connect","root@192.168.32.2 on  using TCP/IP"
"2023-05-27 12:45:02.842610","root[root] @  [192.168.32.2]",155,0,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-05-27 12:45:02.845722","root[root] @  [192.168.32.2]",154,0,"Query","SET collation_connection = 'utf8mb4_unicode_ci'"
"2023-05-27 12:45:02.847732","root[root] @  [192.168.32.2]",155,0,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-05-27 12:45:02.851295","root[root] @  [192.168.32.2]",154,0,"Query","SELECT 1 FROM mysql.user LIMIT 1"
"2023-05-27 12:45:02.856001","root[root] @  [192.168.32.2]",154,0,"Query","SELECT CURRENT_USER()"
"2023-05-27 12:45:02.859277","root[root] @  [192.168.32.2]",154,0,"Query","SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''%''' LIKE `GRANTEE` LIMIT 1"
"2023-05-27 12:45:02.864950","root[root] @  [192.168.32.2]",155,0,"Quit",""
"2023-05-27 12:45:02.864999","root[root] @  [192.168.32.2]",154,0,"Quit",""
"2023-05-27 12:45:04.208030","[root] @  [192.168.32.2]",156,0,"Connect","root@192.168.32.2 on  using TCP/IP"
"2023-05-27 12:45:04.214709","root[root] @  [192.168.32.2]",156,0,"Query","SELECT @@version, @@version_comment"
"2023-05-27 12:45:04.217290","root[root] @  [192.168.32.2]",156,0,"Query","SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'"
"2023-05-27 12:45:04.219328","root[root] @  [192.168.32.2]",156,0,"Query","SET lc_messages = 'ru_RU'"
"2023-05-27 12:45:04.222721","[root] @  [192.168.32.2]",157,0,"Connect","root@192.168.32.2 on  using TCP/IP"
"2023-05-27 12:45:04.226953","root[root] @  [192.168.32.2]",157,0,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-05-27 12:45:04.230015","root[root] @  [192.168.32.2]",157,0,"Query","SHOW TABLES FROM `mysql`"
"2023-05-27 12:45:04.233731","root[root] @  [192.168.32.2]",156,0,"Query","SET collation_connection = 'utf8mb4_unicode_ci'"
"2023-05-27 12:45:04.235978","root[root] @  [192.168.32.2]",157,0,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-05-27 12:45:04.238824","root[root] @  [192.168.32.2]",157,0,"Query","SHOW TABLES FROM `mysql`"
"2023-05-27 12:45:04.245647","root[root] @  [192.168.32.2]",156,0,"Query","SHOW FULL COLUMNS FROM `mysql`.`general_log`"
"2023-05-27 12:45:04.249636","root[root] @  [192.168.32.2]",156,0,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-05-27 12:45:04.252222","root[root] @  [192.168.32.2]",156,0,"Query","SHOW CREATE TABLE `mysql`.`general_log`"
"2023-05-27 12:45:04.254945","root[root] @  [192.168.32.2]",156,0,"Init DB","mysql"
"2023-05-27 12:45:04.256663","root[root] @  [192.168.32.2]",156,0,"Query","SHOW TABLES LIKE 'general_log'"
"2023-05-27 12:45:04.269371","root[root] @  [192.168.32.2]",156,0,"Query","SHOW  COLUMNS FROM `mysql`.`general_log`"
"2023-05-27 12:45:04.273328","root[root] @  [192.168.32.2]",156,0,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-05-27 12:45:04.275632","root[root] @  [192.168.32.2]",156,0,"Query","SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'mysql' AND TABLE_NAME = 'general_log'"
"2023-05-27 12:45:04.278818","root[root] @  [192.168.32.2]",156,0,"Query","SELECT @@lower_case_table_names"
"2023-05-27 12:45:04.280886","root[root] @  [192.168.32.2]",156,0,"Query","SELECT *, `TABLE_SCHEMA`       AS `Db`, `TABLE_NAME`         AS `Name`, `TABLE_TYPE`         AS `TABLE_TYPE`, `ENGINE`             AS `Engine`, `ENGINE`             AS `Type`, `VERSION`            AS `Version`, `ROW_FORMAT`         AS `Row_format`, `TABLE_ROWS`         AS `Rows`, `AVG_ROW_LENGTH`     AS `Avg_row_length`, `DATA_LENGTH`        AS `Data_length`, `MAX_DATA_LENGTH`    AS `Max_data_length`, `INDEX_LENGTH`       AS `Index_length`, `DATA_FREE`          AS `Data_free`, `AUTO_INCREMENT`     AS `Auto_increment`, `CREATE_TIME`        AS `Create_time`, `UPDATE_TIME`        AS `Update_time`, `CHECK_TIME`         AS `Check_time`, `TABLE_COLLATION`    AS `Collation`, `CHECKSUM`           AS `Checksum`, `CREATE_OPTIONS`     AS `Create_options`, `TABLE_COMMENT`      AS `Comment` FROM `information_schema`.`TABLES` t WHERE `TABLE_SCHEMA` COLLATE utf8_general_ci IN ('mysql') AND t.`TABLE_NAME` COLLATE utf8_general_ci = 'general_log' ORDER BY Name ASC"
"2023-05-27 12:45:04.287666","root[root] @  [192.168.32.2]",156,0,"Query","SELECT 1 FROM mysql.user LIMIT 1"
"2023-05-27 12:45:04.289860","root[root] @  [192.168.32.2]",156,0,"Query","SELECT CURRENT_USER()"
"2023-05-27 12:45:04.292075","root[root] @  [192.168.32.2]",156,0,"Query","SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''%''' LIKE `GRANTEE` LIMIT 1"
"2023-05-27 12:45:04.296110","root[root] @  [192.168.32.2]",156,0,"Query","SELECT `PRIVILEGE_TYPE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES` WHERE GRANTEE='''root''@''%''' AND PRIVILEGE_TYPE='TRIGGER'"
"2023-05-27 12:45:04.300548","root[root] @  [192.168.32.2]",157,0,"Quit",""
"2023-05-27 12:45:04.300575","root[root] @  [192.168.32.2]",156,0,"Quit",""
"2023-05-27 12:45:04.323708","[root] @  [192.168.32.2]",158,0,"Connect","root@192.168.32.2 on  using TCP/IP"
"2023-05-27 12:45:04.329153","root[root] @  [192.168.32.2]",158,0,"Query","SELECT @@version, @@version_comment"
"2023-05-27 12:45:04.331820","root[root] @  [192.168.32.2]",158,0,"Query","SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'"
"2023-05-27 12:45:04.334515","root[root] @  [192.168.32.2]",158,0,"Query","SET lc_messages = 'ru_RU'"
